Frame	Time	Elec	VdW	Nonbond
374	74.8	-525.103	-217.868	-742.972
375	75	-493.953	-221.853	-715.805
376	75.2	-653.466	-233.434	-886.9
377	75.4	-655.571	-231.822	-887.392
378	75.6	-598.908	-223.302	-822.21
379	75.8	-595.641	-220.392	-816.032
380	76	-546.996	-229.6	-776.596
381	76.2	-606.057	-226.974	-833.031
382	76.4	-561.937	-219.184	-781.121
383	76.6	-469.165	-237.813	-706.978
384	76.8	-509.073	-233.249	-742.321
385	77	-470.637	-231.698	-702.335
386	77.2	-625.957	-221.965	-847.922
387	77.4	-621.602	-214.976	-836.577
388	77.6	-669.475	-240.647	-910.122
389	77.8	-616.55	-231.446	-847.996
390	78	-684.67	-203.086	-887.756
391	78.2	-636.719	-216.576	-853.295
392	78.4	-626.307	-215.768	-842.075
393	78.6	-752.662	-212.94	-965.602
394	78.8	-609.322	-220.437	-829.758
395	79	-675.86	-222.946	-898.807
396	79.2	-714.093	-230.222	-944.315
397	79.4	-732.532	-242.899	-975.431
398	79.6	-813.323	-221.323	-1034.65
399	79.8	-723.905	-222.902	-946.807
400	80	-787.589	-240.382	-1027.97
401	80.2	-755.036	-207.744	-962.78
402	80.4	-718.492	-229.422	-947.914
403	80.6	-682.764	-229.826	-912.591
404	80.8	-655.177	-224.959	-880.136
405	81	-697.768	-219.815	-917.584
406	81.2	-810.247	-236.671	-1046.92
407	81.4	-678.65	-225.106	-903.756
408	81.6	-636.657	-206.25	-842.907
409	81.8	-667.761	-205.893	-873.654
410	82	-618.969	-212.68	-831.649
411	82.2	-608.176	-213.917	-822.093
412	82.4	-555.902	-215.661	-771.563
413	82.6	-512.78	-204.929	-717.709
414	82.8	-490.86	-207.704	-698.564
415	83	-478.356	-216.76	-695.116
416	83.2	-424.222	-214.431	-638.652
417	83.4	-466.596	-219.16	-685.756
418	83.6	-534.72	-227.067	-761.787
419	83.8	-594.758	-220.137	-814.895
420	84	-575.878	-202.888	-778.766
421	84.2	-606.814	-212.911	-819.726
422	84.4	-550.787	-226.298	-777.086
423	84.6	-633.634	-225.987	-859.62
424	84.8	-567.449	-215.045	-782.494
425	85	-552.402	-208.482	-760.884
426	85.2	-495.933	-205.067	-701
427	85.4	-588.33	-203.129	-791.459
428	85.6	-453.286	-206.41	-659.696
429	85.8	-457.303	-203.605	-660.908
430	86	-381.279	-189.996	-571.275
431	86.2	-435.693	-196.061	-631.755
432	86.4	-492.215	-204.227	-696.442
433	86.6	-519.959	-218.762	-738.722
434	86.8	-475.334	-219.446	-694.78
435	87	-530.18	-222.125	-752.305
436	87.2	-518.326	-205.999	-724.324
437	87.4	-440.332	-219.831	-660.163
438	87.6	-445.54	-211.551	-657.091
439	87.8	-385.422	-215.327	-600.75
440	88	-565.547	-209.282	-774.829
441	88.2	-375.875	-221.572	-597.447
442	88.4	-436.151	-227.238	-663.388
443	88.6	-392.445	-197.234	-589.679
444	88.8	-418.761	-203.561	-622.322
445	89	-456.264	-208.212	-664.476
446	89.2	-418.074	-200.735	-618.81
447	89.4	-443.904	-211.205	-655.109
448	89.6	-462.809	-196.703	-659.512
449	89.8	-428.207	-201.52	-629.727
450	90	-352.195	-202.845	-555.04
451	90.2	-385.714	-203.859	-589.573
452	90.4	-477.879	-215.177	-693.055
453	90.6	-410.028	-201.126	-611.154
454	90.8	-464.197	-211.356	-675.553
455	91	-507.881	-209.117	-716.998
456	91.2	-424.233	-198.258	-622.491
457	91.4	-417.222	-206.661	-623.883
458	91.6	-428.153	-214.351	-642.504
459	91.8	-407.285	-198.413	-605.698
460	92	-436.06	-200.27	-636.33
461	92.2	-456.548	-212.393	-668.942
462	92.4	-460.57	-203.611	-664.181
463	92.6	-456.273	-204.432	-660.705
464	92.8	-453.167	-210.291	-663.458
465	93	-465.955	-216.628	-682.582
466	93.2	-539.452	-245.077	-784.529
467	93.4	-514.517	-203.679	-718.197
468	93.6	-473.59	-198.965	-672.556
