Frame	Time	Elec	VdW	Nonbond
566	173.2	-117.817	-92.37	-210.187
567	173.4	-109.304	-101.631	-210.934
568	173.6	-87.1564	-88.9102	-176.067
569	173.8	-216.614	-88.4288	-305.043
570	174	-156.863	-89.8984	-246.761
571	174.2	-181.553	-109.036	-290.589
572	174.4	-171.322	-96.6589	-267.981
573	174.6	-157.395	-88.3096	-245.705
574	174.8	-177.413	-100.164	-277.577
575	175	-163.397	-96.7568	-260.153
576	175.2	-196.332	-95.6224	-291.955
577	175.4	-143.247	-83.9338	-227.18
578	175.6	-127.601	-79.9431	-207.544
579	175.8	-125.766	-91.6537	-217.42
580	176	-165.276	-84.2347	-249.51
581	176.2	-119.942	-83.5785	-203.521
582	176.4	-155.813	-96.3477	-252.161
583	176.6	-212.003	-93.556	-305.559
584	176.8	-216.444	-84.3519	-300.796
585	177	-224.376	-98.1001	-322.476
586	177.2	-229.891	-101.161	-331.052
587	177.4	-204.092	-98.2335	-302.325
588	177.6	-154.623	-89.8951	-244.518
589	177.8	-189.939	-94.4172	-284.356
590	178	-162.858	-93.8528	-256.711
591	178.2	-154.767	-93.3947	-248.162
592	178.4	-160.056	-98.8797	-258.936
593	178.6	-260.775	-90.7395	-351.515
594	178.8	-158.346	-96.5261	-254.872
595	179	-234.446	-97.2599	-331.706
596	179.2	-191.285	-100.581	-291.867
597	179.4	-123.162	-95.3415	-218.504
598	179.6	-151.596	-100.225	-251.821
599	179.8	-182.855	-89.17	-272.025
600	180	-99.884	-104.099	-203.983
601	180.2	-98.8978	-93.8783	-192.776
602	180.4	-216.637	-106.355	-322.992
603	180.6	-235.661	-112.673	-348.334
604	180.8	-196.925	-101.225	-298.15
605	181	-199.685	-113.678	-313.362
606	181.2	-213.021	-125.023	-338.044
607	181.4	-245.696	-122.903	-368.599
608	181.6	-213.137	-120.514	-333.651
609	181.8	-220.626	-126.392	-347.019
610	182	-210.195	-118.217	-328.412
611	182.2	-239.769	-109.597	-349.366
612	182.4	-273.8	-122.353	-396.153
613	182.6	-230.812	-102.572	-333.384
614	182.8	-186.104	-110.814	-296.918
615	183	-175.659	-109.841	-285.5
616	183.2	-167.333	-95.3077	-262.641
617	183.4	-151.271	-105.367	-256.639
618	183.6	-207.092	-109.14	-316.232
619	183.8	-156.671	-98.8652	-255.536
620	184	-200.198	-93.3775	-293.575
621	184.2	-118.009	-100.55	-218.56
622	184.4	-101.648	-88.189	-189.837
623	184.6	-119.441	-87.7823	-207.224
624	184.8	-137.127	-88.3321	-225.459
625	185	-138.523	-84.1458	-222.669
626	185.2	-119.219	-84.5083	-203.728
627	185.4	-133.493	-92.7434	-226.236
628	185.6	-151.84	-97.2261	-249.067
629	185.8	-174.784	-103.078	-277.862
630	186	-187.799	-103.478	-291.277
